1210231430	6418,4912,18034,4980,40847,6187,6399,1758,2819,3832,41282,4416,4611,5858,6059,6129,6381,8145,9994894,9998362
1210261940	9993235,4841,2783,4552,4939,4055,4555,4557,4708,4548,1323,40612,3860,4710,4882,4899,73394,4712,4517,4355,72815,32637,6313,32550,9994598,6174,4861,3930,32971,3808
121028840	4886,75121,4977,3546,4900,4891,4916,4912,38534,73986,69688,4949,40866,4416,46366,4980,68100,74236,78055,80354
1210313510	2657,6221
1210325730	12485,6112,5976,4683,6036,6021,4594,5961,4448,40958,12288,78529,68868,2661,40818,12622,41260,12636,41282,67686
1210346020	34259,6346,4227,1266,2949,38718,39356,40026,43151,4912,6314
1210366110	41271,68779,2472,2187,5893,32598,2211,2522,2381,2417,39990,2384,78528,73284,69551,69341,66324,6021,4594,41260,40889,34608,1393,77398,40992,39676,2208,2194,1941,1940
1210439390	40156,40157,4138,64325,41044,2657,2358,41043,38707,6221,2720,99945269,2283,40880,7277,32941,39328,40529,4137,5893
1210445840	76482
1210470350	1323,581,4271,4267,65070,4924,4249,4416,4350,3748,1491,15968,4444,4594,3204,4410,4310,35877,2811,4708,4422,4221,4841,8460,3196,4775,41242,3668,2794,66260
1210558700	75210,69285,40507,73574,1522,9993621,34779,43096,4280,40822,38805,64283,45267,39146,38796,40590,4227,6295,68044,8455
1210564350	78558,4350
1210581040	40589,4165,4184,73229,76478,4186,36240,69285,8070,70507,9998156,9994025,6021,76477,73574,1181,999,74114,4027,33237,35640,3590,39178,40507,3819,4900,41005,38763,39670,39934
1210584350	69034,32941,5059,46374,4076,3465,1240,1758,3443,38589,4267,79526,807
1210584480	3307,4890,3152,2825,68593,4929,2954,2987,3057,3204,65695,77267
1210611900	4980,6208,4912,6059,18034,4910,9994894,45256,40895,40847,69124,4845,6221,2657,4975,40472,4874,45255,40159,69341,3607,4978,43101,69161,5951,74026,68102,369,40032,1260
1210670850	4594,6021,12288,6112,2661,41260,1260,41242,1304,2411,12485,45972,40818,1799,6047,4683,1306,40925,41318,40896
1210737220	39942,8275,6021,12288,34608,4594,38583,99,41272,2661,40818,1220,9993621,8235,78528,68628,64281,5120,40958,40888,1260,40889,39141,38677,999270,40847,6112,39106,40926,41260
1210750730	4812,2358,2318,6221,1306,1281,1723,2081,2794,38720,38818,40156,40224,40960,4660,4845,6029,64325,99927137,99933293
1210781060	6937,69291,65095,41102,40934,4862,68902,64325,1404,2211,2171,12288,2269,2358,2417,2657,28287,37847,6029,6112,6399,68809
1210885710	75975,2870,41005,4548,68139
121090380	40361,2350,4280,39448,1720,2211,2678,40822,41273,26193,9994344,9994307,39042,41046,898,39356,9994241,4312,4137,9994319,73224,71703,70341,65095,65049,6010,69285,4231,4422,43151
1210914700	38801,8440,5024,4912,40504,40849,4708,4909,3115,74027,4823,39344,74934,4975,4977,6059,5065,4557,4980,9994898
1210915470	73454,74161
1210938930	74914,40941,4410
1210939330	74352
1210941000	39315,39481,39439,39353,4350,41099,3744,8445,99965733,69285,1260,40975,157,40983,40479,1703,77109,65443,39207,369,1457,68864,45267,35412,1565,1633,2095,73353,370,64283
1210953250	1725,40926,39200,4350,39353,32642,4548,3744,8445,4557,12288,6021,1462,4594,40975,4555,1059,4987,45972,41272,1152,1266,1296,1703,4640,4712,2417,38677,1727,34562
1210956690	6066,3803,5123,3226,3687,4861,4971,4997,5691,9995324
1210965370	6021,8460,1260,12288,3744,4594,2456,4350,1357,41260,2794,68593,2661,8433,1304,40896,39353,1323,8445,6112,4552,69826,39439,4841,5963,4683,39493,40989,40818,1306
1210966550	12485,6021,12288,4594,6112,2661,5976,4683,6036,41260,40818,1260,5961,1799,4448,4567,40958,8145,1304,39942,41242,68871,78529,2384,999270,68868,2411,73285,12622,12636
1210967070	8445,39353,2070,4350,39439,65443,3744,1260,99965733,41099,75273,39315,40983,40975,68373,1304,7277,40926,6399,81365
1211047850	65459,39341,69285,73574,4733,33056,40882,38805,71626,43096,40203,1522,32550,39073,40507,4161,69068,70352,8070,8455,9993621
1211057320	35007,4594,40818,4688,40155,12288,6112,6021,2008,2661,2794,3697,9994652,4649,39439,40960,4660,5120,6029,68871
1211088520	77237
1211096930	38733,1758,9998362,3748,4914,4893,1260,32642,2794,2145,1266,1315,1526,3661,3680,3713,40866,43097,8145,952
1211121330	75616,74191,77292,39180,40504,46366,71647,72993,75121
1211133600	74174,40856,77509
1211154230	3779,3819,3801,9991063,3095,4055,3930,2424,65072,3909,43104,939,6286,45972,26783,73956,43103,40598,3848,3904
1211160780	6021,12288,4594,2661,41260,6112,40818,4567,1260,68871,1799,999270,2384,99,8145,12485,2411,45972,41272,1304,39942,40889,41242,73285
1211162040	40959,64021,2029,1266,5120,6891,2417,3224,6029,1010114940,6399,4350,73666,4594,4660,38750,40960,40931,39304,6008,39353,9994652,8445,2783,73383,2349,2794,12288,5929,39188
1211185270	73357,7277,74114
1211230770	39146,69285,40507,9994325,75210,45267,73574,65703,1522,40882,34779,39079,43096,4299,1553,2350,39619,4280,46402,9994238
1211237870	39628
1211246960	12288,6021,41272,4594,40818,41260,40103,6112,2661,1260,999270,40736,4567,40889,35007,75726,6047,68871,38583,6012,39942,1799,2384,99,8145,12485,2411,45972
1211250630	39174,6283,4142,3987,8145,9994000,3878,6280,70471,74342,3983,3997,3884,4845,4018,3991,3707,32690,3990,6289
1211260200	3429,2827,3304,5067,2892,3582,3580,3574,2819,2826,3053,3056,34763,3604,4097,4631,6087,6313,74091,75117
1211260650	40995,2783,4651,73566,76287,4552,73845,3630,72815,4921,4631,4548,3667,39041,39934,40426,40612,40941,4939,73989
1211279510	5150,40042,5115,41030,4943,40941,5107,5121,6115,69168
1211279560	39173,9998077,99976143,5113,34070,907,34053,4003,855,4733,1220,40958,1158,9994241,99933388,4602,39694,1118,63234,4775,4280,41273,3848,3067,1491,1462,4147,1478,1059,4185
1211304770	73989,74161,5857,5858,5810,43127,5806,2335,99945273,39842,74385,99945271,5840,69787,74130,74197,74327,74884,8424
1211335880	68591
1211342830	75711,76419,1906,71426,41319,7277,12288,999981,8235,70458,1646,1849,28287,37847,38739,45972,70327,73265,75613,81377
1211356730	4557,3860,4055,2783,40612,9994588,9993235,76241,4708,32642,4939,4621,68871,46410,4654,39200,4719,41030,75651,3667
1211366620	68436,6029,5120,3224,1010114940,6891,39304,69328,4110,4519,9994652,74181,6008,2793,75636,6399,39188,4209,6017,6221,73466
1211368820	8070,69285,38796,4298,40882,40507,1491,99933543,1522,41273,3400,9994238,73574,39046,4312,41257,40590,39934,2293,4280
1211380830	1446,34779,39106,41002,39353,45267,4280,1462,1499,1522,1542,37847,3897,39439,3977,39933,4748,6295,6401,75210
1211403700	1499,41186,1055,1522,4733,39619,34053,39595,4280,40507,1067,34780,34070,1562,1486,39973,69285,1553,99933481,4298,39621,36240,34779,1462,9994241,8070,68044,1542,1576,9993621
1211405190	73494,1491,3618,40984,4919,68871,70462
1211419840	6029,4110,6891,5120,3224,1010114940,39304,4660,69328,9994652,4519,6008,73251,68422,68436,40086,46409,6221,39188,6017,3936,9998218,75636,73674,74181,2783,80354,6393,4861,6399
1211434330	2186,9994066,4137,32606,1266,6069,40980,38750,3183,2417,2069,2211,2800,33007,3990,40992,5901,6010,63224,7277
1211434520	39353,4350,8445,75273,3744,1260,39439,2070,39315,41099,40975,39178,68373,69285,4217,40479,1526,1901,81365,80529,70410,1304,6399,369,3697,65443
1211438100	2819,3243,3582,3604,2827,8424,2892,4890,3020,3586,32718,2820,9993233,3156,2823,3338,3194,2970,9993504,2889,76474
1211451350	4137,2211,2201,40835,2186,38534,65049,1940,2182,6937,40980,4003,2203,2187,77398,68871,41321,26193,1260,69378
1211461830	64325,40157,2657,40156,41044,4138,6221,39328,41043,99945269,2720,4845,40529,2283,41271,6021,6937,74026,74969,8072
1211470970	45267,69285,1522,40507,73574,1553,34779,9993621,69047,64283,6295,39112,63224,7277,75210,41245,69828,68044,64288,4594
1211481170	73595,4249,5080,4310,4271,1491,2800,3604,4552
1211492620	8445,39353,2070,4350,39439,65443,3744,1260,99965733,41099,75273,39315,40983,40975,68373,1304,7277,40926,6399,81365
121150110	4775,855,814,40433,4355,5822,41237,4444,5811,1491,4410,43097,4367,4629,4104,41235,1333,2293,38544,69688
1211505640	4567,12288,6021,4594,40888,2661,41260,40818,999270,6012,6112,2384,41272,1260,6047,1799,39439,40103,40889,4350
1211509520	71310,4137,6295,63233,73253,814,855
1211515370	2101,8090,2417,99933305,39353,9998362,68444,64021,4350,40898,1940,1978,1990,2751,32690,39021,39328,40847,4377,99928291
1211523000	64021,40959,390,68781,2417,73666,38750,73383,3748,68871,8090,999415,47495,2793,8350,2751,6026,4350,40818,411,999405,12288,922,4416,40941,1260,75750,6029,41169,39574
1211525660	3744,1357,1260,4594,78085,4350,39353,68593,1304,8445,39439,40479,6021,41260,39315,77109,74998,12288,39493,2070,73353,69161,40983,1306,1526,6112,40975,1799,40926,65443
1211528260	70307,3848,3819,43104,6066,67883
1211573090	4045,4192,39676,5177,4298,3400,4147,1522,9998362,9994238,4161,6129,797,2786,6186,3420,390,39965,4924,6418,66264,99933481
1211582920	17062,40875,6021,8145,41282,12288,9994532,4594,65049,6112,40958,38677,28232,9994547,5858,1565,3748,43097,12485,45274,4683,2261,4626,40886,39893,39626,34053,2661,68871,4298
1211620830	75551,4567,6021,78529,6047,1799,69826,68438,4594,12288,76137,75550,40736,2661,2384,12485,40818,40889,41260,7277
1211639270	3835,3677,3909,3667,3904,3801,1062,957,3664,4909,3819,915,3671,9991014,46024,41273,2605,884,74050,4271,3712,33194,34763,6238,4280,3930,33208,874,38750,1377
1211655850	40411,40863,71888,2867,3618,70452,40472,72887,76082,41009,4874,1315,2870,40895,4719,6338,65444,999
1211668980	99933388,4003,33041,40896,73614,4186,4179,4165,68140,9994025,1550,39694,4027,40965,4196,5060,68775,72185,73576,99976143
1211681310	74014,1335,33237,2870,5172,939,390,32550,1118,999,2066,32915,5120,40931,39150,999415,3056,74060,68116,3712,32484,3224,9998362,74029,4826,4712,4552,4444,1260,99932162
1211725970	4654,41189,4558,6313,4535,32642,74382,4557,39200,4712,4280,4555,1758,4410,4548,2465,2837,38842,4267,4416,4592,5133
1211727000	9994307,2203,2211,2214,38534,68871,6687,4255,38677,7228,40902,39693,77399,39356,76773,74089,66269,4231,1826,4594,4137,41105,40835,40820,4003,390,2728,2003,2350,73578
1211727580	9994025,4186,40896,4165,40931,4179,4003,99933481,1538,70421,66260,4298,2672,33041,3400,39238,73192,80532,81562,99933388
121173700	4594,12288,6021,6112,41260,2661,1260,40818,41242,4567,1304,2411,68871,12485,1799,45972,999270,2384,99,8145,6047,4683,1306,41272,40889,40925,41318,40896
1211739950	4147,38632,9994182,3619,4192,1220,4171,4027,4003,390,39122,4072,4267,4775,4056,4212,30177,1462,99976143,99933388,8433,74114,69173,41282,32370,26413,5177,2066,99934279,4174
1211747130	1323,4924,4350,3748,4594,35877,4841,8460,41242,2794,66260,39353,99939553,1306,3697,40925,40931,4830,5083,5145
1211759480	1522,4298,9994241,36240,34779,69285,6295,4733,9994238,9993621,1462,39619,1457,45267,4003,9994325,38796,4280,99933481,40507
1211761710	5113,38801,1001,8440,74934,5133,5115,41083,76135,3797,65072,3848,6137,39173,4997,3977,40972,3748,5163,5125,5098,41030,5090,5092
1211797530	40026,38993,5857,2892,5961,5010,43127,2794,3115,4217,4734,68566,8424,9993419
1211807190	40590,40882,69285,40507,64288,38796,73574,9994325,39934,8455,45267,1522,2330,99933481,4900,4280,9998381,6295,4298,4227
1211813290	65629,73574,69285,40507,75800,40153,99933481,40882,76473,64283,39402,40822,4298,4280,45267,69287,73256,36240,41273,73192,1522,1457,9994241,70352,69823,65056,46402,39146,38796,1507
1211814580	5120,4519,3224,40926,6029,4660,9994652,1010114940,39304,69328,6008,45302,4350,40086,6891,39353,3744,8445,39188,6017,6399,39355,2793,40398,74181,4110,73251,12288,6021,2794
1211816380	65650,4594,2661,41260,12288,4769,6021,40818,39106,68438,41272,40926,39749,40889,40896,4567,4683,68871,78529,999270
121181980	39454,40958,41110,39371,6021,1162,2981,1473,1220,223,2661,1118,69285,65692,4171,1240,3697,3748,38677,39942,40896,4594,46029,4921,6023,6029,68628,74351,74799
1211822870	39292,39238,4165,40958,41110,38534,40896,74351,4186,4027,4003,32606,78528,1174,9993448,8275,5961,479,4179,39156,6129,1526,7274,6047,3674,29042,2661,33373,74114,68140
1211841130	26193,5899,2201,63596,2203,4149,99933481,5893,1277,26185,26227,4003,4010,4027,40931,6021,6476,7228,73579,74211
1211907580	1506,1809,39975,26406,1314,9998362,4864,4227,1522,68433,1553,9994241,9993621,71626,39042,3895,69285,68047,478,1266,999515,65070,5822,5145,4660,40958,390,3748,34763,999268
1211909640	2069,46410,4927,2810,2003,68607,64279,46346,6042,1990,966,40108,3978,3763,32606,3832,41102,40898,40441,3668
1211914100	65459,39341,69285,73574,4733,33056,40882,1522,32550,39073,40507,4161,69068,70352,8070,8455,9993621
1211917640	39046,41273,2678,69285,39356,39042,40882,4298,3067,73589,38796,9994344,1435,3400,39934,40822,66262,69702,74092,8070
1211933660	68576,12288,6021,4594,41318,66324,1260,41260,2661,6112,32598,99933305,73284,69826,2384,66303,39749,40818,4567,3545,47488,41272,40103,68871,1799,999270,99,8145,12485,2411
1211935010	72313,40842,6021,4924,12288,73553,38583,999270,75550,41318,40103,2211,4212,4137,1980,32606,39693,40966,6230,68811,69045,70331,71703,7228,73915,74003,77402,810
1211937090	3991,6021,8145,12288,4594,6283,3630,4845,6112,38677,4095,3650,6280,5858,3990,3748,43097,12485,4683,45274,6401,3884,3932,80354,9994000,3985,999324,3687,73344,2661
1211987110	3000,3080,34989,39368,2825,3156,2970,2669,34053,39893,763,4823,4541,40589,3420,6103,2874,3009,37847,390,4845,71805
1211990480	3269,99941258,34779,38796,1522,39189,1486,40897,68422,73574,8070,9994238
1211991020	33078,4270
1211993160	6112,4683,4594,12485,6021,12288,5976,6036,41260,4448,5961,40818,4859,40958,2661,12622,68871,1260,6047,999270
1212055410	1929,1940,999221,4422,2099,2417,2026,65447,67886,1863,999409,6221,5937,4055,390,3851,1901,15968,999972,999630,999612,880,746,4783,39765,1936,1260,39197,38773,2794
1212063580	75807
1212081060	2417,40959,38750,2032,39990,2101,64021,38773,2099,2411,2349,1940,67886,6021,2794,12288,73378,2186,4064,9998362
1212082440	40433,41253,41237,4416,4410,3029,40894,966,41235,39765,4421,15968,4775,4444,4443,43097,3196,4367,5858,726
1212086310	27118,1260,6295,1304,1542,277,39353,4165
1212090490	73574,69285,75800,76473,45267,40507,40882,75210,7277,69046,40590,75910,99933481,78554,34779,68044,43096,40822,38796,4280
1212092540	46410,2810,2069,4298,69285,5961,4753,1491,68080,64279,4557,4280,3053,36240,40847,4312,4719,5065,9994241,9994898
1212093380	3403,4890,4267,69028,2889,4280,2984,4927,2557,2819,2935,3010,3184,40118,4271,43151,4541,73198,9994238,9994324
1212094680	75711,76419,68871,73265
1212106150	1522,4298,9994241,36240,34779,69285,6295,4733,9994238,9993621,1462,39619,1457,45267,4003,9994325,38796,4280,99933481,40507
1212113190	39324,4367,4355,4389,32550,4671,4592,5822,4410,4416,2293,40099,999630,9993235,65074,6059,5108,4775,4055,2690,5867,581,855,2794,41237,4730,4737,726,76455,792
1212121770	66267,74092,4312,39574,38627,9994344,76773,4280,4217,41273,39046,1522,3067,41257,4231,4983,69225,71626,9994241
1212123710	6313,4055,4552,4712,4221,9993235,32637,3808,4882,4654,41172,32642,9994711,999217,1758,2820,4249,4542,73394,9994593
1212126950	68864,35412,39439,40241,41099,39315,1703,1174,67689,39353,39595,69285,40975,65460,4350,1254,8445,34053,1526,1357,1445,1457,390,39481,64283,73293,73351,78533
1212131310	4280,78525,69285,41273,73192,2678,9994319,4231,99933481,4312,40822,2350,39356,39042,41245,45267,4217,41257,1522,9994241,38796,32034,73587,68435,68040,40132,1720,36240,39934,9994344
1212131810	1359,33339,73287,1260,5065,3400,1478,3935,3744,4350,4594,1152,40822,3641,34251,33208,1445,855,1273,9998156,12288,7225,40818,1511,9998077,75913,69607,39406,39042,35000
1212132330	39122,1220,77402,68902,69045,9998077,38605,3619,4185,4147,4003,1522,79679,75996,74114,73192,7274,72313,6891,68434,6399,40946,38807,33041,2211,8275,69285,68871,3680,32370
1212140190	73596,41273,9994238,66262,4161,1522,40822,4231,66263,75244,8070,9994241
1212140280	4350,39353,8445,2070,75273,3744,1260,39439,99965733,69285,65443,39315,1526,6399,4594,80354,40975,4217,1304,1323
1212148430	4147,3619,4192,39122,4775,4056,4212,30177,4072,5177,9994182,2066,99934279,4174,40958,4045,4152,4171,74095,77402
1212153120	40241,39481,77109,39353,8445,65443,41099,39439,33842,3744,4350,9994241,99965733,1260,40975,39595,157,1067,4733,4602,1703,40983,65460,69285,39976,1478,68040,34053,1522,1174
1212165040	1727,39488,40829,32934,1758,32642,5065,73473,3544,9994652,71540,40479,38677,3680,3851,4548,39200,38733,1462,1673,1984,32637,3801,39059,43127,4592,7109,9993235
1212178520	2384,75225,12288,6021,41260,4594,4567,1799,32020,75551,75550,70451,69161,5120,39038,3224,68438,41272,73284,6112,4683,2661,69285,41318,239,3748,5929
1212183480	76241,4055,4557,2783,40612,74037,4555,3860,9994598,3712,4517,3819,939,5120,43103,4548,4552,4583,74053,9993235
1212193500	73361,6021,68147,73359,40818,4594,12288,78529,78528,6112,41260,12622,1377,4567,6047,71539,71628,73391,999270
1212209570	7274,69285,7277,1522,64283,3991,7275,63224,5120,39112,39674,4165,45267,45972,68871,7002,73574,75914,99980527,9998362
1212213310	3835,74140,1062,3677,957,3664,4909,3904,3819,2605,915,884,74050,4271,3712,33194,3805,898,33208,3801,38750,46024,874
1212213500	39990,2349,2417,2269,33007,39038,12288,74181,5961,45972,4350,38773,38750,1393,2751,4567,4680,5867,5963,79544
1212218210	2794,9993227,2793,6023,5120,40960,5963,6044,6017,3224,3697,6029,2531,43101,39304,6008,65457,2783,45256,6221
1212238380	3848,65072,3819,6206,5115,6286,3713,966,3978,5113,41030,70307,4055,5124,45274,43104,39352,5125,6069,939
1212242050	2211,4137,2214,40835,6937,32606,38534,2182,68902,39693,70331,1393,68439,65049,40980,40361,2186,2201,2203,39550
1212252660	68388
1212255010	4212,9994182,1673,4147,2293,4982,4072,8120,39934,8386,8070,4192,41273,4015,39122,1223,1478,74410,39973,39042,3224,1499,38632,8145,39227,68370,39971,1249,9998077,999154
1212266140	75626,39189,40504,39180,1466,4977,4987,5059,75624
1212268780	76145,3801
1212269290	2794,9993227,43101,2531,45256,6044,2793,6023,5120,40960,40159,45255,5963,6017,3224,3697,6029,41244,69545,73329,39304,65457,6221,6008,39839,63626,39466,2783
1212270720	6112,4683,4594,12485,6021,12288,5976,6036,41260,4448,5961,40818,4859,40958,2661,12622,68871,1260,6047,999270
1212276150	4003,33041,4165,4186,4298,40896,39238,1522,36240,6129,68653,99933481,3400,4027,99933388,4179,1220,40931,69478,9994025
1212277850	4055,2783,3860,4557,4552,76241,6313,9993235,4841,9994598,4583,74037,4548,4939,1283,40612,73394,4882,4555,3819
1212280640	73576,4186,4165,4179,4003,40896,40931,68141,74920,76478,80532
1212283010	45255,73515,68815,6044,9993227,43101,45256,2794,73329,6208,2531,41244,2793,39039,70343,69540,2720,40159,3697,45972,69545,6221,3616,390,999405,71562,69798,694,63626,40727
1212288220	26406,1511,8141,1809,1522,1054,9998077,73287,3935,1478,1445,1134,70516,69607,69285,4915,41318,1613,1598,1152,1213,1476,1490,40946,4448,4683,69701
1212294380	2000,2066,38688,7274,45972,1826,390,69285,7277,41245,69048,45267,4416,1266,6021,4350,40960,2029,41044,40924,1522,999415,922,7225,64283,3748,33237,1828,3991,7275
1212297170	8070,9998362,9998363,69285,1260,1296,39353,1316,38796,4298,40882,40507,3748,5120,4350,1491,99933543,8445,36240,1522,41273,1266,6008,40896,3224,2794,3400,9994238,73574,39046
1212307430	4997,5115,5113,3848,40972,4915,38739,74906,6063,5133,45264,5157,3650,72145,5163,3696,5092,5098,5107,5125
1212314020	41110,40958,39371,39454,39292,2661,6112,223,4594,38677,46029,78529,32599,41273,4683,6023,6047,64280,74351,855
1212318200	4926,5157,5098,1323,4231,6099,5083,2407,999217,5115,4834,390,2694,1213,4056,45264,4830,4943,6179,64297
1212319830	74223,39189,3194,39344,75598,46366,40848,3946,75993,74060,5077,4977,40874,2935,40984,4901,74123,74175,75590,75977
1212322030	39619,1553,1522,69285,4298,36240,45267,34779,40822,40613,64283,40896,99933481,3400,75210,4733,38796,39621,40946,4280
1212322620	40996,1993,4350,39439,39353,8445,3744,1924,3224,1260,5120,1304,39315,39038,6137,3771,75944,66279,65443,41099,39942,2269,1213,6042,40479,4594,12485,966,9994652,2417
1212323710	2800,2909,3803,6187,4249,2820,3199,4826,2829,68076,6314,73966,1491,2889,3184,3344,3582,6313,73595,9994894
1212326210	4137,70341,41255,2211,70342,5893,40096,65049,2456,9994182,64325,5919,40156,2201,40835,2186,38534,1940,2182,6937,40980,4003,2203,2187,77398,68871,41321,26193,1260,69378
1212326670	3659,1874,2720,3696,65067,6116,17141,7225,45972,39942,3848,1936,1980,3680,3977,40979,5942,7044
1212330010	6017,1010114940,5120,6891,2794,39188,6029,39038,3224,69328,4519,5951,2793,3697,9994652,3616,4660,9994597,40992,5963,39304
1212332080	3594,3697,40066,39353,4924,4922,46374,40761,40295,4350,4753,4780
1212337540	4689,4683,4708,40925,9993235,4939,2783,4557,4607,6112,74357,999324
1212338720	3748,6021,8145,12288,4594,38801,3991,3680,6112,1001,8440,74934,38677,999324,5858,3630,4845,3990,4971,76135,43097,3650,12485,4683,45274,3761,7899,3797,3884,4018
1212340450	816,37847,3851,4594,298,41234,4093,3935,3661,64313,12288,68871,65063,6021,45972,1260,4350,390,1941,38739,28287,5120,4416,40941,3744,3983,6029
1212341880	157,4350,3744,39439,39353,8445,1260,1526,39315,41099,65443,1357,1457,68593,2070,1304,390,39481,40975,66279
1212350490	5961,4594,6112,81419,6021,4683,12485,12288,5976,73574,4448,40958,46410,4927,5963,64279,1260,2661,40818,41260,6036,6047
1212352010	39145,32174,2066,1828,45972,40101,99932162,9996,40912,5858,40941,37847,9998363,999415,56,4165,390,1826,1266,999260,999,66301,552,28287,242,1808,1941,5840,4436,433
1212353100	3477,726,28358,41237,598,99926649,15968,3196,40433,41235,2278,7109,303,4,5688,5099,32550,4416,38580,4355,4410,38986,46038,4444,4422,41275,39765,38679,38969,999630
1212354750	1633,4436,32550,2794,4434,3697,6023,4410,2793,5120,4783,39236,39353,78210,40564,32873,43097,4421,4837,6008
1212356720	78212,66239,2794,78528,12288,78529,6023,6021,12485,69822,1885,8433,65049,6112,4994,41260,1799,9998385,6418,5688,4594,41318,2139,5929,69124,73284,75265,8460,9994241
1212358150	1542,6295,4350,1522,39353,39619,1260,1457,1462,9994241,73198,1553,3744,4280,1357,4733,39439,176,1438,1526
1212360140	3967,35007,4688,2384,1376,9994652,9994597,68092,2269,39038,39059,40958,4449,4594,5120,69826,73465,9994307
1212360720	75800,69285,73574,40507,45267,40590,99933481,76473,46402,75210,1522,34779,76760,7277,39619,39674,65056,69287,71540,73192
1212365200	73086,41273,2350,39356,73290
1212366620	63233,40434,5822,4416,38544,855,69688,39194,68809,5858,5811,1335,1394,38739,40228,43097,4775,6021,76512,999405
1212371400	2426
1212377080	73483,4227,69285,9993621,73590,36240,1522,2678,75210,4264,4253,41186,40507,3067,6295,9994241,39934,43096,34779,4733,38796,39621,40822,45267,64283,73574,8455,9994325
1212383010	1851,1376,69161,68780,4649,1750,3616
1212384640	69323,4521,1727,4523
1212385520	4350,39353,8445,2070,75273,3744,1260,39439,99965733,69285,65443,39315,1526,6399,4594,80354,40975,4217,1304,1323
1212385660	922,999409,999415,390,999405,45972,32174,999268,68871,32550,999260,746,7225,4980,427,1315,3990,40890,6681,99928291
1212388520	4980,4912,6059,18034,4910,9994894,40895,40847,6208,4975,3607,4978,68102,40032,1260,40472,3936,80354,2819,39189
1212394060	74929,3619,3245,4171,74110,9993231,9993621
1212394910	40926,2182,7228,4350,68399,2194,39353,46393,3744,8445,2201,99976243,4594,2214,6774,6063,1940,2472,2211,1522,68871,1553,12288,6021,1240,63596,6112,41102,39942,39693
1212394980	1152
1212396360	4410,4416,41237,4355,15968,41235,40894,40433,3029,41253,4421,966,4420,43097,4367,4443,1633,4436,5858,999630
1212400120	4683,6112,78528,78529,4594,66239,6021,12485,12288,40958,41260,2661,41318,69822,5976,1799,5961,4448,4859,6036,5688,9998385,6418,12622,73284,4689,39942,8145,71536,6774
1212400830	4249,4221,1491,4271,4267,4310,68076,73595,5080,581,2820,38875,3277,2800,74167,4826,6313,65070,1062,47489
1212403640	2889,5065,40957,2984,8424,9993402,7164,2970,3309,9994894,9993419,5068,2800,4890,3582,3403,3017,2881,2867,73376
1212404500	75711,76419,1906,71426,41319,12288,1646,1849,70458,8235,999981
1212407500	40926,1175,4350,39353,3744,8445,2139,68399,6112,4594,4003,32370,2661,12288,6021,1462,40975,1059,4987,45972,41272,1152,1266,1296,1703,2417,38677
1212408330	3710,3696,3983,40943,6283,3687,3707,1145,4142,3985,3654,2752,1306,1152,3986,39174,3771,3697,6280,9994000
